epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.8193777799606323,0.0010000000474974513,0.5464507341384888,0.8611999750137329,0.39434993267059326
1,0.8538888692855835,0.0010000000474974513,0.4300975799560547,0.8677999973297119,0.38639575242996216
2,0.8678222298622131,0.0005000000237487257,0.38912832736968994,0.8737999796867371,0.35271191596984863
